,trial,uuid,label,ratio,gender
995,5,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.5,f
996,6,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.25,f
997,7,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,2.0,f
998,8,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.5,f
999,9,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,2.0,f
1000,10,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.25,f
1001,11,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.5,f
1002,12,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.25,f
1003,13,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.166666667,f
1004,14,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.25,f
1005,15,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.142857143,f
1006,16,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.166666667,f
1007,17,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.142857143,f
1008,18,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.25,f
1009,19,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.166666667,f
1010,20,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.142857143,f
1011,21,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.142857143,f
1012,22,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.111111111,f
1013,23,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.166666667,f
1014,24,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.111111111,f
1015,25,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.111111111,f
1016,26,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.166666667,f
1017,27,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.111111111,f
1018,28,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.142857143,f
1019,29,b03416c9-f4bc-4ee9-833f-5a5a3d8a49cb,0.0,1.111111111,f
1020,0,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,2.0,m
1021,1,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.5,m
1022,2,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.5,m
1023,3,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,2.0,m
1024,4,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,2.0,m
1025,5,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.5,m
1026,6,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.25,m
1027,7,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,2.0,m
1028,8,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.5,m
1029,9,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,2.0,m
1030,10,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.25,m
1031,11,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.5,m
1032,12,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.25,m
1033,13,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.166666667,m
1034,14,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.25,m
1035,15,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.142857143,m
1036,16,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.166666667,m
1037,17,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.142857143,m
1038,18,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.25,m
1039,19,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.166666667,m
1040,20,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.142857143,m
1041,21,676c773d-7433-42dd-b2ee-007bff82b6dc,1.0,1.142857143,m
1042,22,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.111111111,m
1043,23,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.166666667,m
1044,24,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.111111111,m
1045,25,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.111111111,m
1046,26,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.166666667,m
1047,27,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.111111111,m
1048,28,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.142857143,m
1049,29,676c773d-7433-42dd-b2ee-007bff82b6dc,0.0,1.111111111,m
1050,0,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,1.0,2.0,f
1051,1,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.5,f
1052,2,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,1.0,1.5,f
1053,3,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,2.0,f
1054,4,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,2.0,f
1055,5,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.5,f
1056,6,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.25,f
1057,7,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,1.0,2.0,f
1058,8,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,1.0,1.5,f
1059,9,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,2.0,f
1060,10,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.25,f
1061,11,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.5,1.5,f
1062,12,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.25,f
1063,13,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,1.0,1.166666667,f
1064,14,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.25,f
1065,15,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.142857143,f
1066,16,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.166666667,f
1067,17,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.142857143,f
1068,18,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.25,f
1069,19,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,1.0,1.166666667,f
1070,20,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.142857143,f
1071,21,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.142857143,f
1072,22,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.111111111,f
1073,23,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.166666667,f
1074,24,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.111111111,f
1075,25,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.111111111,f
1076,26,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.166666667,f
1077,27,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.111111111,f
1078,28,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.142857143,f
1079,29,c6b78f83-0aab-41b8-9735-64d4fccdfbf3,0.0,1.111111111,f
1080,0,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.111111111,f
1081,1,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.142857143,f
1082,2,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.111111111,f
1083,3,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.166666667,f
1084,4,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,1.0,1.111111111,f
1085,5,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.111111111,f
1086,6,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.166666667,f
1087,7,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.111111111,f
1088,8,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.142857143,f
1089,9,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.142857143,f
1090,10,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.166666667,f
1091,11,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.25,f
1092,12,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.142857143,f
1093,13,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.5,1.166666667,f
1094,14,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.142857143,f
1095,15,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.25,f
1096,16,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.166666667,f
1097,17,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.25,f
1098,18,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.5,f
1099,19,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.25,f
1100,20,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,2.0,f
1101,21,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.5,f
1102,22,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,2.0,f
1103,23,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.25,f
1104,24,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.5,f
1105,25,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,2.0,f
1106,26,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,2.0,f
1107,27,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.5,f
1108,28,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,1.5,f
1109,29,d9ceef81-4ccd-42e8-9b69-1532d1f0f4a6,0.0,2.0,f
1110,0,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,2.0,m
1111,1,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.5,m
1112,2,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.5,m
1113,3,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,2.0,m
1114,4,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,2.0,m
1115,5,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.5,m
1116,6,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.25,m
1117,7,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,2.0,m
1118,8,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.5,m
1119,9,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,2.0,m
1120,10,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.25,m
1121,11,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.5,m
1122,12,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.25,m
1123,13,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.166666667,m
1124,14,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.25,m
1125,15,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.142857143,m
1126,16,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.166666667,m
1127,17,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.142857143,m
1128,18,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.25,m
1129,19,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.166666667,m
1130,20,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.142857143,m
1131,21,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.142857143,m
1132,22,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.111111111,m
1133,23,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.166666667,m
1134,24,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.111111111,m
1135,25,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.111111111,m
1136,26,59ac05be-7007-4d97-beef-6005fc5ea7ae,1.0,1.166666667,m
1137,27,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.111111111,m
1138,28,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.142857143,m
1139,29,59ac05be-7007-4d97-beef-6005fc5ea7ae,0.0,1.111111111,m
1140,0,68ca87f9-2180-4dde-9344-c6913f4c125f,1.0,1.111111111,f
1141,1,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.142857143,f
1142,2,68ca87f9-2180-4dde-9344-c6913f4c125f,1.0,1.111111111,f
1143,3,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.166666667,f
1144,4,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.111111111,f
1145,5,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.111111111,f
1146,6,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.166666667,f
1147,7,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.111111111,f
1148,8,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.142857143,f
1149,9,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.142857143,f
1150,10,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.166666667,f
1151,11,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.25,f
1152,12,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.142857143,f
1153,13,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.166666667,f
1154,14,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.142857143,f
1155,15,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.25,f
1156,16,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.166666667,f
1157,17,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.25,f
1158,18,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.5,f
1159,19,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.25,f
1160,20,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,2.0,f
1161,21,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.5,f
1162,22,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,2.0,f
1163,23,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.25,f
1164,24,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.5,f
1165,25,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,2.0,f
1166,26,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,2.0,f
1167,27,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.5,f
1168,28,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,1.5,f
1169,29,68ca87f9-2180-4dde-9344-c6913f4c125f,0.0,2.0,f
1170,0,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,2.0,f
1171,1,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.5,f
1172,2,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.5,f
1173,3,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,2.0,f
1174,4,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,2.0,f
1175,5,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.5,f
1176,6,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.25,f
1177,7,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,2.0,f
1178,8,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.5,f
1179,9,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,2.0,f
1180,10,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.25,f
1181,11,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.5,f
1182,12,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.25,f
1183,13,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.166666667,f
1184,14,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,1.0,1.25,f
1185,15,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,1.0,1.142857143,f
1186,16,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,1.0,1.166666667,f
1187,17,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,1.0,1.142857143,f
1188,18,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.25,f
1189,19,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.166666667,f
1190,20,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,1.0,1.142857143,f
1191,21,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,1.0,1.142857143,f
1192,22,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,1.0,1.111111111,f
1193,23,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.166666667,f
1194,24,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.111111111,f
1195,25,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.111111111,f
1196,26,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.166666667,f
1197,27,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,1.0,1.111111111,f
1198,28,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,1.0,1.142857143,f
1199,29,8f2b7034-9bc5-45c6-beec-5b70fb2fbb56,0.0,1.111111111,f
1200,0,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,1.0,1.111111111,f
1201,1,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.142857143,f
1202,2,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.111111111,f
1203,3,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.166666667,f
1204,4,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.111111111,f
1205,5,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.111111111,f
1206,6,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.166666667,f
1207,7,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.111111111,f
1208,8,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.142857143,f
1209,9,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.142857143,f
1210,10,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.166666667,f
1211,11,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.25,f
1212,12,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.142857143,f
1213,13,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.166666667,f
1214,14,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.142857143,f
1215,15,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,1.0,1.25,f
1216,16,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.166666667,f
1217,17,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.25,f
1218,18,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.5,f
1219,19,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.25,f
1220,20,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,2.0,f
1221,21,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.5,f
1222,22,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,2.0,f
1223,23,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.25,f
1224,24,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.5,f
1225,25,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,2.0,f
1226,26,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,2.0,f
1227,27,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.5,f
1228,28,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,1.5,f
1229,29,54b3290e-8988-46e0-b2d4-8ad7ecd01c2c,0.0,2.0,f
1230,0,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,2.0,f
1231,1,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.5,f
1232,2,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.5,f
1233,3,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,2.0,f
1234,4,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,2.0,f
1235,5,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.5,f
1236,6,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.25,f
1237,7,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,2.0,f
1238,8,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.5,f
1239,9,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,2.0,f
1240,10,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.25,f
1241,11,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.5,f
1242,12,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.25,f
1243,13,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.166666667,f
1244,14,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.25,f
1245,15,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.142857143,f
1246,16,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.166666667,f
1247,17,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.142857143,f
1248,18,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.25,f
1249,19,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.166666667,f
1250,20,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.142857143,f
1251,21,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.142857143,f
1252,22,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.111111111,f
1253,23,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.166666667,f
1254,24,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.111111111,f
1255,25,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.111111111,f
1256,26,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.166666667,f
1257,27,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.111111111,f
1258,28,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.142857143,f
1259,29,5d92122b-bc1a-483e-9369-e8445a98ce3a,0.0,1.111111111,f
1260,0,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,1.0,1.111111111,m
1261,1,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.142857143,m
1262,2,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.111111111,m
1263,3,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.166666667,m
1264,4,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.111111111,m
1265,5,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,1.0,1.111111111,m
1266,6,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.166666667,m
1267,7,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.111111111,m
1268,8,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,1.0,1.142857143,m
1269,9,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.142857143,m
1270,10,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.166666667,m
1271,11,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.25,m
1272,12,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.142857143,m
1273,13,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.166666667,m
1274,14,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,1.0,1.142857143,m
1275,15,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.25,m
1276,16,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.166666667,m
1277,17,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.5,1.25,m
1278,18,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,1.0,1.5,m
1279,19,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.25,m
1280,20,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,2.0,m
1281,21,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.5,m
1282,22,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,2.0,m
1283,23,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.25,m
1284,24,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.5,m
1285,25,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,2.0,m
1286,26,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,2.0,m
1287,27,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,1.5,m
1288,28,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,1.0,1.5,m
1289,29,3bcd1543-0ccb-458f-b8cf-5ed3a91ec234,0.0,2.0,m
1290,0,48511fd7-5fb8-4556-86dd-579976602439,1.0,1.111111111,m
1291,1,48511fd7-5fb8-4556-86dd-579976602439,1.0,1.142857143,m
1292,2,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.111111111,m
1293,3,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.166666667,m
1294,4,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.111111111,m
1295,5,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.111111111,m
1296,6,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.166666667,m
1297,7,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.111111111,m
1298,8,48511fd7-5fb8-4556-86dd-579976602439,1.0,1.142857143,m
1299,9,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.142857143,m
1300,10,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.166666667,m
1301,11,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.25,m
1302,12,48511fd7-5fb8-4556-86dd-579976602439,1.0,1.142857143,m
1303,13,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.166666667,m
1304,14,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.142857143,m
1305,15,48511fd7-5fb8-4556-86dd-579976602439,1.0,1.25,m
1306,16,48511fd7-5fb8-4556-86dd-579976602439,1.0,1.166666667,m
1307,17,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.25,m
1308,18,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.5,m
1309,19,48511fd7-5fb8-4556-86dd-579976602439,0.0,1.25,m
